Start_Date,End_Date,Event_Name,Event_Intensity,Region,Duration,Federal_District
1995-05-21,1995-05-21,Град,20.0,Республика Мордовия,0,Приволжский
1995-05-21,1995-05-21,Ливень,50.0,Республика Мордовия,0,Приволжский
1995-05-27,1995-05-27,Град,30.0,Оренбургская область,0,Приволжский
1995-05-27,1995-05-27,Дождь,41.0,Оренбургская область,0,Приволжский
1995-05-31,1995-05-31,Град,22.0,Нижегородская область,0,Приволжский
1995-06-01,1995-06-01,Град,20.0,Амурская область,0,Дальневосточный
1995-06-03,1995-06-03,Ветер,30.0,Республика Мордовия,0,Приволжский
1995-06-03,1995-06-03,Град,20.0,Республика Мордовия,0,Приволжский
1995-06-03,1995-06-03,Ветер,30.0,Удмуртcкая Республика,0,Приволжский
1995-06-05,1995-06-05,Ветер,25.0,Кемеровская область,0,Сибирский
1995-06-05,1995-06-06,Ветер,25.0,Саратовская область,1,Приволжский
1995-06-06,1995-06-07,Ветер,28.0,Курганская область,1,Уральский
1995-06-06,1995-06-07,Ветер,28.0,Свердловская область,1,Уральский
1995-06-06,1995-06-07,Смешанные осадки,50.0,Свердловская область,1,Уральский
1995-06-06,1995-06-07,Смешанные осадки,50.0,Пермский край,1,Приволжский
1995-06-06,1995-06-07,Ветер,28.0,Пермский край,1,Приволжский
1995-06-06,1995-06-07,Смешанные осадки,50.0,Курганская область,1,Уральский
1995-06-07,1995-06-07,Ветер,35.0,Республика Тыва,0,Сибирский
1995-06-13,1995-06-13,Ветер,28.0,Пермский край,0,Приволжский
1995-06-13,1995-06-13,Ветер,40.0,Свердловская область,0,Уральский
1995-06-20,1995-06-20,Ливень,62.0,Ставропольский край,0,Северо-Кавказский
1995-06-20,1995-06-20,Ветер,28.0,Ставропольский край,0,Северо-Кавказский
1995-06-20,1995-06-22,Ветер,29.0,Республика Башкортостан,2,Приволжский
1995-06-20,1995-06-20,Град,30.0,Карачаево-Черкесская Республика,0,Северо-Кавказский
1995-06-21,1995-06-21,Ветер,35.0,Костромская область,0,Центральный
1995-06-22,1995-06-22,Град,30.0,Чувашская Республика,0,Приволжский
1995-06-22,1995-06-22,Град,30.0,Кировская область,0,Приволжский
1995-06-23,1995-06-23,Град,30.0,Республика Башкортостан,0,Приволжский
1995-06-26,1995-06-29,Ветер,35.0,Республика Дагестан,3,Северо-Кавказский
1995-07-01,1995-07-01,Град,20.0,Забайкальский край,0,Сибирский
1995-07-01,1995-07-03,Ливень,32.0,Республика Башкортостан,2,Приволжский
1995-07-01,1995-07-03,Ветер,30.0,Республика Башкортостан,2,Приволжский
1995-07-01,1995-07-01,Град,21.0,Республика Башкортостан,0,Приволжский
1995-07-04,1995-07-04,Ветер,30.0,Омская область,0,Сибирский
1995-07-14,1995-07-14,Град,60.0,Омская область,0,Сибирский
1995-07-26,1995-07-27,Дождь,59.0,Белгородская область,1,Центральный
1995-07-28,1995-07-28,Ветер,40.0,Республика Татарстан,0,Приволжский
1995-08-11,1995-08-11,Дождь,39.0,Забайкальский край,0,Сибирский
1995-08-13,1995-08-13,Ветер,25.0,Республика Башкортостан,0,Приволжский
1995-08-18,1995-08-20,Дождь,62.0,Приморский край,2,Дальневосточный
1995-08-23,1995-08-23,Дождь,87.0,Сахалинская область,0,Дальневосточный
1995-09-03,1995-09-04,Дождь,72.0,Сахалинская область,1,Дальневосточный
1995-09-17,1995-09-18,Дождь,122.0,Республика Дагестан,1,Северо-Кавказский
1995-09-18,1995-09-18,Град,20.0,Республика Северная Осетия - Алания,0,Северо-Кавказский
1995-09-18,1995-09-18,Дождь,70.0,Республика Северная Осетия - Алания,0,Северо-Кавказский
1995-10-03,1995-10-05,Ветер,25.0,Вологодская область,2,Северо-Западный
1995-10-14,1995-10-17,Ветер,27.0,Новосибирская область,3,Сибирский
1995-10-14,1995-10-17,Ветер,36.0,Кемеровская область,3,Сибирский
1995-10-14,1995-10-17,Ветер,34.0,Алтайский край,3,Сибирский
1995-10-15,1995-10-15,Ветер,28.0,Красноярский край,0,Сибирский
1995-10-25,1995-10-26,Ветер,31.0,Кемеровская область,1,Сибирский
1995-10-25,1995-10-26,Ветер,31.0,Алтайский край,1,Сибирский
1995-10-28,1995-10-29,Ветер,26.0,Мурманская область,1,Северо-Западный
1995-10-28,1995-10-29,Метель,50.0,Мурманская область,1,Северо-Западный
1995-10-30,1995-10-31,Ветер,28.0,Хабаровский край,1,Дальневосточный
1995-10-30,1995-10-31,Снег,30.0,Хабаровский край,1,Дальневосточный
1995-11-07,1995-11-07,Метель,20.0,Мурманская область,0,Северо-Западный
1995-11-07,1995-11-07,Ветер,29.0,Мурманская область,0,Северо-Западный
1995-11-08,1995-11-09,Снег,44.0,Сахалинская область,1,Дальневосточный
1995-11-08,1995-11-09,Ветер,40.0,Сахалинская область,1,Дальневосточный
1995-11-08,1995-11-09,Снег,44.0,Хабаровский край,1,Дальневосточный
1995-11-08,1995-11-08,Ветер,30.0,Республика Северная Осетия - Алания,0,Северо-Кавказский
1995-11-09,1995-11-10,Дождь,140.0,Камчатский край,1,Дальневосточный
1995-11-09,1995-11-10,Ветер,35.0,Камчатский край,1,Дальневосточный
1995-11-09,1995-11-10,Сложные отложения,48.0,Камчатский край,1,Дальневосточный
1995-11-10,1995-11-12,Сложные отложения,63.0,Республика Северная Осетия - Алания,2,Северо-Кавказский
1995-11-12,1995-11-12,Дождь,76.0,Камчатский край,0,Дальневосточный
1995-11-12,1995-11-12,Смешанные осадки,38.0,Камчатский край,0,Дальневосточный
1995-11-13,1995-11-14,Ветер,34.0,Кемеровская область,1,Сибирский
1995-11-13,1995-11-14,Ветер,28.0,Новосибирская область,1,Сибирский
1995-11-13,1995-11-14,Ветер,26.0,Республика Хакасия,1,Сибирский
1995-11-13,1995-11-14,Ветер,25.0,Томская область,1,Сибирский
